"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu000410" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Unclassified"
"Otu000412" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000418" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Unclassified"
"Otu000425" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000431" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000436" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Unclassified"
"Otu000437" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Peredibacter" "Unclassified"
"Otu000439" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000441" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "Chthoniobacteraceae" "Chthoniobacter" "Unclassified"
"Otu000445" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI_unclassified" "Unclassified"
"Otu000446" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "Janb"
"Otu000451" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "bacVI" "bacVI_unclassified" "Unclassified"
"Otu000453" "Bacteria" "Verrucomicrobia" "OPB35_soil_group" "OPB35_soil_group_unclassified" "OPB35_soil_group_unclassified" "Unclassified" "Unclassified"
"Otu000456" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu000458" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000464" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriales_unclassified" "Flavobacteriales_unclassified" "Unclassified"
"Otu000468" "Bacteria" "Verrucomicrobia" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Verrucomicrobia_unclassified" "Unclassified" "Unclassified"
"Otu000477" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Unclassified" "Unclassified"
"Otu000487" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000489" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000490" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000496" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII-A" "Brev"
"Otu000504" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000509" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_6" "Subgroup_6_unclassified" "Unclassified" "Unclassified"
"Otu000511" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Bdellovibrionales" "Bacteriovoracaceae" "Bacteriovorax" "Unclassified"
"Otu000514" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "Luna3" "Luna3_unclassified" "Unclassified"
"Otu000516" "Bacteria" "Chloroflexi" "Chloroflexia" "Chloroflexales" "Roseiflexaceae" "Roseiflexus" "Unclassified"
"Otu000518" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "Unclassified" "Unclassified"
"Otu000532" "Bacteria" "Planctomycetes" "Phycisphaerae" "Phycisphaerales" "Phycisphaeraceae" "CL500-3" "Unclassified"
"Otu000539" "Bacteria" "Chloroflexi" "SL56_marine_group" "SL56_marine_group_unclassified" "SL56_marine_group_unclassified" "Unclassified" "Unclassified"
"Otu000540" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu000547" "Bacteria" "Proteobacteria" "Betaproteobacteria" "undefined" "betV" "betV_unclassified" "Unclassified"
"Otu000553" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriales_unclassified" "Flavobacteriales_unclassified" "Unclassified"
"Otu000559" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "bacII" "bacII-A" "Flavo-A3"
"Otu000566" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "betVII-A1"
"Otu000570" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Fluviicola" "Unclassified"
"Otu000575" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000582" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu000592" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000595" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIII" "alfIII-A" "Sphingo"
"Otu000601" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" "Unclassified"
"Otu000607" "Bacteria" "Planctomycetes" "Planctomycetes_unclassified" "Planctomycetes_unclassified" "Planctomycetes_unclassified" "Unclassified" "Unclassified"
"Otu000623" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu000633" "Bacteria" "Bacteroidetes" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Bacteroidetes_unclassified" "Unclassified" "Unclassified"
"Otu000639" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000645" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000655" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Unclassified"
"Otu000656" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "alfII" "alfII-A" "Brev"
"Otu000670" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "bacIII" "bacIII-B" "Algor"
"Otu000674" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000676" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_unclassified" "Rhizobiales_unclassified" "Unclassified"
"Otu000679" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000680" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu000686" "Bacteria" "Verrucomicrobia" "OPB35_soil_group" "OPB35_soil_group_unclassified" "OPB35_soil_group_unclassified" "Unclassified" "Unclassified"
"Otu000688" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Planctomyces" "Unclassified"
"Otu000695" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "betVII-A1"
"Otu000755" "Bacteria" "Verrucomicrobia" "Opitutae" "[Cerasicoccales]" "f__[Cerasicoccaceae]" "f__[Cerasicoccaceae]_unclassified" "Unclassified"
"Otu000765" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu000770" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000775" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "SJA-149" "Unclassified" "Unclassified"
"Otu000805" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000811" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu000816" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu000818" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" "acSTL_unclassified" "Unclassified"
"Otu000828" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "alfVI" "alfVI_unclassified" "Unclassified"
"Otu000834" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiales_unclassified" "Unclassified" "Unclassified"
"Otu000839" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000842" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000865" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIII" "alfIII-A" "Sphingo"
"Otu000873" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "alfI" "alfI-A" "alfI-A1"
"Otu000898" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu000908" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Leeia" "Unclassified"
"Otu000914" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "FukuN18_freshwater_group" "Unclassified" "Unclassified"
"Otu000935" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000937" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" "acSTL_unclassified" "Unclassified"
"Otu000967" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-B" "betVII-B1"
"Otu000977" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Spongiibacteraceae" "BD1-7_clade" "Unclassified"
"Otu000986" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Fluviicola" "Unclassified"
"Otu000994" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000998" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000999" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillales_unclassified" "Unclassified" "Unclassified"
"Otu001028" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" "Unclassified" "Unclassified"
"Otu001054" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified"
"Otu001071" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001076" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiaceae" "CL500-29_marine_group" "Unclassified"
"Otu001089" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001124" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001133" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001152" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001157" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001202" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001206" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu001209" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001219" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "gamV" "gamV-A" "Steno"
"Otu001225" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "Unclassified"
"Otu001249" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu001254" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu001300" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001304" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Cytophaga" "Unclassified"
"Otu001312" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001325" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001384" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001388" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001402" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betIII" "betIII-A" "betIII-A1"
"Otu001407" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001419" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Iodobacter" "Unclassified"
"Otu001425" "Bacteria" "Chloroflexi" "SL56_marine_group" "SL56_marine_group_unclassified" "SL56_marine_group_unclassified" "Unclassified" "Unclassified"
"Otu001444" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A1"
"Otu001470" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001485" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI_unclassified" "Unclassified"
"Otu001497" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001513" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-B" "Unclassified"
"Otu001538" "Bacteria" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Bacteria_unclassified" "Unclassified" "Unclassified"
"Otu001542" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Duganella" "Unclassified"
"Otu001559" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001568" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001579" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Moraxella" "Unclassified"
"Otu001621" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001660" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Unclassified" "Unclassified"
"Otu001666" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001677" "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilia_unclassified" "Thermoleophilia_unclassified" "Unclassified" "Unclassified"
"Otu001687" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001712" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001840" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu001915" "Bacteria" "Proteobacteria" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Proteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu002441" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-B" "acI-B1"
"Otu002456" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "NS11-12_marine_group" "Unclassified" "Unclassified"
"Otu002522" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" "Paenibacillus" "Unclassified"
"Otu002761" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Pir4_lineage" "Unclassified"
"Otu003224" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI-A" "Lhab-A1"
