,score,abun_abs_mean,abun_abs_CV,abun_rel_mean,abun_rel_CV,r_spearman,p_spearman
Otu000173,0.5066666666666667,20268.358439777316,1.2831217763602323,0.002885296142916685,1.1437375089984374,0.7307199878372966,8.157896619058823e-09
Otu000060,0.5066666666666667,46181.07801319964,0.8730286637908922,0.006851972184775301,0.5856520932549921,0.6598797559830017,6.086560552640973e-07
Otu000067,0.4166666666666667,18713.670192301342,1.2443683949893998,0.0028562007196267646,1.0861173171831846,0.5402324398046825,0.00010649998820087149
Otu000262,0.4166666666666667,2853.211884340842,1.5578605012792948,0.0005237176192184717,1.411829742592905,-0.5154108120030061,0.0002468114237228319
Otu000059,0.41,32741.311334985312,0.5376208321869942,0.005853029318488163,0.4989930822790417,-0.23168482737266832,0.12131371642378698
Otu000005,0.38333333333333336,139045.58507926075,1.9786339316921415,0.016661979070692164,1.6804885022597127,0.29940431145454716,0.0432376341971956
Otu000175,0.38,29886.001096819877,1.2632796185822412,0.004029716125653403,1.032660542081797,0.5366088921612503,0.00012089788614976876
Otu000456,0.38,876.2001098740164,2.2346049671718133,0.00012123093037463915,2.0783412189105164,0.36881528954860765,0.011662330997615615
Otu000139,0.36333333333333334,28499.680311000982,1.0755897521998063,0.004233384088682816,0.950564731487157,0.5781483959827332,2.5781204786941862e-05
Otu000058,0.35,35587.65657293737,1.408003647712098,0.009659680532252251,1.937661686723153,-0.5266343550161543,0.00017014268671913297
Otu000098,0.3433333333333333,17087.829394955817,0.9437699990989296,0.002793160635831946,0.8721962968939494,0.44655867810814276,0.0018652548316516098
Otu000636,0.33666666666666667,4281.893021166922,2.3438528445242137,0.0005043206703585435,2.0922079224579013,0.25405607151537674,0.0884274454629903
Otu000022,0.33,26448.410933555748,0.8826845527175976,0.00492197577321084,1.0959786862492786,-0.4522054463434193,0.0016046551331492902
Otu000075,0.30666666666666664,32542.824811941737,1.0728258700648996,0.006488279393651344,1.226493687358899,-0.54861315475889,7.898473896993409e-05
Otu000190,0.30333333333333334,3124.734524328626,1.424233236233284,0.0005964561774432695,1.5491222264862015,-0.24485923008316543,0.10098724479587584
Otu000894,0.3,1376.886646849449,2.9794978831616046,0.00015032635366455654,2.6369397539654056,0.292638048781845,0.048428762637145996
Otu000317,0.2966666666666667,4682.596280591411,1.9046077338969687,0.0005479638052934021,1.6208530926513587,0.39445406355931034,0.006674726880878511
Otu000977,0.2866666666666667,781.2347614902678,1.9345360743735376,0.00016972330252449784,1.8417678582106267,-0.2643026077982031,0.0759032141299017
Otu000088,0.2833333333333333,6152.212022185258,1.0876188746285194,0.0012414047270364005,1.1324286945604798,-0.4834771000832171,0.0006646961517810396
